LNR,RESPONSE
1931,0.21
1939,0.23
1940,0.08
1941,0.086
1959,0.34
1669,0.375
1675,0.29
1680,0.37666666666666665
1961,0.06
1970,0.4266666666666667
1983,0.35
1985,0.42
55856,0.12666666666666668
55857,0.7633333333333334
55862,0.53
51048,0.18
51368,0.705215325873571
51375,0.27
51690,0.2833333333333333
52024,0.23
52350,0.7421779956201822
52354,0.59
52982,0.2
52998,0.6705213609919491
53303,0.31
53309,0.42
53316,0.37
53947,0.09
54280,0.5226995435210133
54915,0.79
54920,0.34
54929,0.39
55237,0.14
55551,0.34
55569,0.5767043453850454
55875,0.465
55878,0.0525
52358,0.3275
52361,0.27
52688,0.7133333333333334
52693,0.49
53012,0.2561000244668176
53014,0.18
63456,0.42
64112,0.21
64426,0.24
64733,0.295
65377,0.18
65379,0.08
65386,0.4
66026,0.38833333333333336
61883,0.0
62195,0.42
62515,0.51
63171,0.05333333333333334
63483,0.32
63811,0.5767043453850454
64133,0.295
64439,0.16
64764,0.3275
54028,0.2561000244668176
54032,0.54
54033,0.62
54042,0.8366666666666666
54677,0.3
55321,0.25
51798,0.34
51804,0.705215325873571
52117,0.37
52440,0.24
52448,0.43
52452,0.36
53097,0.26
53726,0.31
53736,0.4
54368,0.705215325873571
55013,0.1
55338,0.12
55650,0.58
50834,0.7421779956201822
50843,0.76
51815,0.69
51825,0.13
52792,0.625
52796,0.44
53107,0.59
53116,0.38
53432,0.21
53434,0.6875
53438,0.28
53440,0.28
54403,0.05
54726,0.34
55042,0.62
55362,0.3575
55670,0.28
50857,0.42
51179,0.53
51500,0.1
51514,0.19666666666666668
61348,0.0
61350,0.65
61981,0.45
61983,0.16
62298,0.28
62301,0.03
62629,0.5767043453850454
63257,0.34
63260,0.27
63263,0.7421779956201822
63265,0.25
63589,0.705215325873571
30594,0.195
30606,0.43
30906,0.1
30911,0.2561000244668176
30634,0.295
30641,0.58
30645,0.05
30647,0.42
30652,0.24
30655,0.58
30938,0.135
30948,0.54
30660,0.16
30662,0.44
30664,0.22
30680,0.08
30683,0.345
30978,0.5591666666666667
30700,0.22
30399,0.55
30400,0.7421779956201822
30732,0.52
30735,0.42
30420,0.16
30426,0.705215325873571
30432,0.35
30452,0.09
30460,0.36833333333333335
30490,0.03
30815,0.20666666666666667
30500,0.09
31486,0.42
31161,0.29
31163,0.53
31164,0.27
31513,0.2
31518,0.5816666666666667
40499,0.24
40089,0.705215325873571
40097,0.31
40117,0.2725
40425,0.28
40433,0.18
40436,0.48
40441,0.2
40148,0.04
40472,0.5767043453850454
40476,0.205
39859,0.05
39861,0.5226995435210133
39869,0.705215325873571
39917,0.47
39925,0.5226995435210133
40243,0.09116666666666667
40244,0.45
40247,0.7666666666666666
40256,0.55
39957,0.705215325873571
42874,0.13
42493,0.2561000244668176
42813,0.49
43132,0.73
44424,0.41
44426,0.5226995435210133
45074,0.6675
45393,0.535
40565,0.42
40578,0.475
41214,0.7421779956201822
41215,0.5625
41218,0.7
41221,0.45
41233,0.595
41552,0.395
41881,0.41
42190,0.65
42200,0.77
42839,0.07
43469,0.18
43473,0.2
43783,0.3783333333333333
44104,0.7421779956201822
44121,0.5066666666666666
44437,0.53
44438,0.51
44447,0.28
44749,0.44
45081,0.24
45089,0.29
45409,0.12
40911,0.6
40915,0.57
40921,0.5767043453850454
40925,0.129
40926,0.185
41247,0.18
41560,0.264
41570,0.705215325873571
41886,0.14
41895,0.5767043453850454
42528,0.61
42845,0.6
42849,0.8066666666666668
42858,0.58
43172,0.2
43181,0.35
43484,0.251
43501,0.36805500055500057
43804,0.03
43809,0.618
44129,0.6
44783,0.52
44788,0.245
45439,0.27
40612,0.705215325873571
41581,0.475
41593,0.315
41905,0.05
41906,0.15
42225,0.5226995435210133
42543,0.5866666666666667
42556,0.15
42560,0.54
3831,0.02
3926,0.6866666666666665
3933,0.18
3935,0.395
3940,0.705215325873571
3525,0.38
3842,0.5767043453850454
3879,0.2561000244668176
3897,0.01
3609,0.20333333333333337
3304,0.27
3316,0.03
3318,0.6
3321,0.45
3679,0.37
3363,0.38
3687,0.56
3705,0.48
3711,0.7421779956201822
3401,0.08
3408,0.27
3436,0.5767043453850454
4080,0.2561000244668176
4400,0.89
4090,0.39
4115,0.837570512820513
4117,0.0
4120,0.31
4422,0.705215325873571
4139,0.22
4545,0.34333333333333327
4547,0.58
4443,0.36
4179,0.22
4185,0.28
4201,0.1
4507,0.23
4519,0.12
4224,0.72
4237,0.57
3943,0.33
3949,0.37
3953,0.45833333333333326
4272,0.01
4275,0.36
3977,0.14
3819,0.2352335979844635
73241,0.705215325873571
73562,0.24
73887,0.62
74208,0.705215325873571
75170,0.1
75176,0.175
71350,0.62
71671,0.09
72311,0.5391666666666667
72314,0.705215325873571
77590,0.5025
77593,0.53
78225,0.47
78231,0.19
78547,0.705215325873571
78551,0.505
78871,0.24
79187,0.0
79838,0.705215325873571
80475,0.37
80477,0.19
82061,0.22
82075,0.36
82382,0.32
82389,0.43
83038,0.17600000000000002
84310,0.16
84319,0.325
84628,0.6975
84959,0.34
85265,0.165
85268,0.17111111111111113
81768,0.015205111821086264
83048,0.4
83367,0.2561000244668176
83370,0.7
83689,0.24
83696,0.15
84001,0.2866666666666667
84013,0.7421779956201822
84016,0.29
84017,0.03
84018,0.7066666666666666
84019,0.2561000244668176
84330,0.54
84332,0.59
84339,0.34
84641,0.34
84643,0.6433333333333334
84647,0.37
31419,0.26
31435,0.12
31448,0.5441666666666667
31471,0.08
31779,0.425
32099,0.57
32104,0.61
31813,0.705215325873571
32119,0.5875
31837,0.21333333333333332
32149,0.48
31849,0.61
31854,0.27
32170,0.3666666666666667
32192,0.09
32208,0.7421779956201822
32219,0.705215325873571
32235,0.36
32237,0.575
31959,0.32
31962,0.5316666666666667
31669,0.2561000244668176
31672,0.705215325873571
31675,0.7421779956201822
31981,0.29
31995,0.245
31699,0.345
32019,0.6
31725,0.25
31731,0.07
31737,0.5767043453850454
32048,0.25
32056,0.17
31756,0.46
44652,0.59
45303,0.28
45634,0.318
41478,0.8266666666666665
41781,0.55
41788,0.07
41798,0.705215325873571
41799,0.5226995435210133
42114,0.4966666666666667
42424,0.12
42430,0.545
42436,0.51
42759,0.61
43389,0.15
43708,0.4
43713,0.03
44025,0.29666666666666663
44040,0.39
44363,0.61
44364,0.794466153127918
44675,0.35
44682,0.15
6384,0.35
6391,0.62
6394,0.705215325873571
6421,0.5553333333333333
6103,0.4
6111,0.26
6141,0.01
5833,0.05
6156,0.17
5858,0.19
6163,0.42
6176,0.10566899560707606
5870,0.05
5873,0.705215325873571
5888,0.38
5900,0.5
6231,0.17
6234,0.11
5941,0.2352335979844635
6247,0.685
5942,0.54
5943,0.45
6266,0.02
6279,0.02
6582,0.16
6596,0.09
6920,0.26
6939,0.22
6629,0.15333333333333335
6630,0.17
6947,0.405
6648,0.18
6649,0.17
7067,0.33
6967,0.05
6973,0.19
15545,0.24
15870,0.08
15587,0.28
15280,0.71
15293,0.5866666666666667
15613,0.49
15304,0.17
15307,0.5767043453850454
15313,0.56
15636,0.54
15338,0.56
15365,0.325
15369,0.705215325873571
15688,0.57
15691,0.26
15382,0.434
52093,0.7421779956201822
52095,0.2561000244668176
52098,0.24
52416,0.44
52431,0.285
52741,0.21
52743,0.705215325873571
52750,0.27
53073,0.41
53384,0.27666666666666667
53399,0.19
53706,0.7421779956201822
34309,0.13
34619,0.625
34625,0.48
34626,0.08
34638,0.42
34649,0.08
34345,0.6
34667,0.05
34366,0.27
34375,0.5767043453850454
34785,0.705215325873571
34383,0.1
34687,0.21
34431,0.22
44152,0.125
40639,0.37
40952,0.14
40965,0.23
41296,0.19
42258,0.41
42573,0.13
42885,0.02
42892,0.5
42896,0.8033333333333332
43526,0.5
43530,0.8
43532,0.3
43536,0.43
44181,0.37
44500,0.24
44821,0.49
45475,0.06
45476,0.17
45477,0.23
45478,0.19
40653,0.705215325873571
40659,0.52
40978,0.59
41310,0.42
41635,0.705215325873571
42278,0.4
42280,0.2561000244668176
42587,0.25
42590,0.5807857142857142
42907,0.2561000244668176
43226,0.29
43239,0.53
43547,0.5533333333333332
43552,0.95
44187,0.25
44832,0.46
1257,0.43
1258,0.5733333333333334
1275,0.35
946,0.12
1310,0.26
1385,0.3041666666666667
9631,0.7166666666666667
9943,0.6
9955,0.5
9642,0.51
9976,0.67
9666,0.7421779956201822
9672,0.7421779956201822
9678,0.39
9991,0.705215325873571
9995,0.34
9693,0.23
9697,0.46
10003,0.4366666666666667
9714,0.39
10060,0.47
10690,0.16333333333333336
10692,0.24
10719,0.56
10739,0.755
10446,0.21
10741,0.49
10755,0.28
10790,0.7
10799,0.5767043453850454
10801,0.28
10830,0.22
10542,0.13
10548,0.4
10255,0.4975
10262,0.15
10582,0.2
14312,0.19
14023,0.705215325873571
14340,0.314
14341,0.34
22912,0.51
22913,0.5033333333333333
23221,0.59
23251,0.06
22942,0.478
22948,0.2352335979844635
22951,0.45
23603,0.55
23613,0.185
23940,0.18
23941,0.705215325873571
23946,0.3
23962,0.5058333333333334
23975,0.15
23640,0.51
23650,0.07
23980,0.1
23992,0.5767043453850454
23660,0.42
23666,0.12
24085,0.21
23680,0.7421779956201822
23684,0.06
23702,0.59
24021,0.32285714285714284
24029,0.41
24037,0.27
24038,0.485
24052,0.5767043453850454
23764,0.34
23470,0.23
23783,0.12
23793,0.705215325873571
23797,0.7421779956201822
23798,0.37200000000000005
23500,0.2561000244668176
23511,0.5767043453850454
23829,0.45
23831,0.48
23533,0.05
23847,0.705215325873571
23542,0.705215325873571
23865,0.37
23565,0.37
23569,0.2333333333333333
23575,0.39
23884,0.76
23587,0.08
23589,0.08
23916,0.58
24248,0.5616666666666668
24267,0.02
24283,0.55
24286,0.7421779956201822
24697,0.3266666666666667
24699,0.15
24701,0.7421779956201822
75524,0.205
76165,0.37666666666666665
71374,0.41
72019,0.17
72027,0.455
72031,0.13
72034,0.42
72350,0.51
72663,0.11
72987,0.55
72993,0.275
73621,0.29
74584,0.03
74586,0.705215325873571
74912,0.2533333333333333
75233,0.3
75863,0.28
76189,0.43
71403,0.03
71723,0.4
72049,0.625
73005,0.21
73008,0.705215325873571
73336,0.0
74607,0.48
74610,0.705215325873571
84658,0.5767043453850454
85286,0.8433333333333333
85299,0.2683333333333333
85615,0.26
81780,0.25
82107,0.05999999999999999
82429,0.03
83074,0.5767043453850454
83076,0.72
83380,0.18
83397,0.555
83708,0.16
84027,0.5623441925721337
84033,0.09
84341,0.47
84342,0.145
84678,0.445
84992,0.7
84994,0.6683333333333334
85629,0.53
81482,0.18
81487,0.69
81494,0.21
82123,0.4375
82135,0.56
17596,0.24
27079,0.58
27081,0.21
27086,0.63
26782,0.12
27100,0.63
26806,0.705215325873571
26813,0.07
27219,0.19
27236,0.37
26822,0.07
27118,0.026666666666666665
27119,0.07
27128,0.11
26868,0.35
27167,0.73
26898,0.32
26906,0.36
27207,0.6
26922,0.5083333333333333
26620,0.5767043453850454
26626,0.275
26938,0.595
26649,0.45
26659,0.3366666666666667
26670,0.9555714285714285
26671,0.28
26985,0.27
26993,0.23
26685,0.47
26688,0.49
26693,0.605
26699,0.52
26701,0.26
26711,0.5767043453850454
26713,0.05
27038,0.45
27046,0.08
27702,0.2
27379,0.51
27407,0.26
27756,0.33333333333333326
27757,0.15
27432,0.51
27437,0.3
27768,0.705215325873571
27777,0.31
27868,0.35
27479,0.19
27804,0.5226995435210133
27512,0.25
27831,0.41
27531,0.385
27842,0.12
27844,0.43
27845,0.01
27541,0.5226995435210133
27581,0.42
54518,0.67
54837,0.01
55486,0.4200377955377955
50980,0.14
50982,0.41
51314,0.4
51633,0.09
51953,0.32
51956,0.5767043453850454
51963,0.2561000244668176
52278,0.1
52603,0.7421779956201822
52610,0.34
52932,0.705215325873571
53243,0.2561000244668176
53569,0.5767043453850454
53581,0.545
53582,0.195
53887,0.33
54216,0.11333333333333334
54224,0.11
54537,0.52
54543,0.08
55174,0.35
55824,0.465
50997,0.39
51005,0.5226995435210133
65937,0.36
65940,0.02
61156,0.11
61487,0.7421779956201822
61488,0.2352335979844635
61798,0.7421779956201822
61800,0.54
61810,0.27
62119,0.6
62132,0.05
62438,0.28
62447,0.16333333333333336
62761,0.46666666666666673
63079,0.88
63091,0.51
63403,0.14
63406,0.44
63407,0.49
64364,0.45
64686,0.30333333333333334
65000,0.13
65003,0.82
65320,0.705215325873571
65634,0.5767043453850454
65637,0.04
65972,0.24
61174,0.38
61187,0.3
61504,0.6433333333333334
61509,0.02
61821,0.26
61830,0.36
62151,0.5
62462,0.19
62783,0.01
63097,0.36
63425,0.14
64063,0.78
64381,0.505
64383,0.53
64386,0.705215325873571
64388,0.19
64696,0.2561000244668176
64698,0.18
64707,0.11
84042,0.34
84043,0.23
84044,0.2561000244668176
84371,0.56
84691,0.35
84693,0.33
85322,0.4233333333333333
85654,0.705215325873571
81823,0.08
76,0.5226995435210133
86,0.7421779956201822
30,0.5226995435210133
164,0.7421779956201822
175,0.5767043453850454
179,0.2561000244668176
198,0.2561000244668176
204,0.5767043453850454
256,0.7421779956201822
268,0.2561000244668176
277,0.7421779956201822
283,0.5226995435210133
316,0.705215325873571
324,0.5767043453850454
325,0.5767043453850454
333,0.7421779956201822
338,0.705215325873571
343,0.705215325873571
360,0.705215325873571
367,0.7421779956201822
368,0.705215325873571
372,0.2561000244668176
397,0.68
400,0.43
486,0.32
487,0.04
500,0.5767043453850454
501,0.57
525,0.41
539,0.18
580,0.47
641,0.26
652,0.31333333333333335
707,0.6705213609919491
731,0.66
738,0.465
12150,0.56
12158,0.5
12470,0.5233333333333333
12175,0.19
12495,0.33
12496,0.23
12195,0.43
12505,0.2561000244668176
12521,0.15
12569,0.07
12576,0.22
12881,0.14
13222,0.3
13223,0.5
13253,0.5
13255,0.29
13370,0.08916666666666667
12962,0.23
13279,0.2561000244668176
13010,0.705215325873571
13015,0.31
13307,0.42
13035,0.2561000244668176
13324,0.3
13331,0.16
13343,0.49
13065,0.37
13070,0.4033333333333334
13078,0.64
12763,0.3
12768,0.04
12795,0.08
13110,0.19
13113,0.305
13123,0.3266666666666667
13128,0.53
12839,0.13
13143,0.5226995435210133
13153,0.55
13174,0.3
22357,0.41
22358,0.4
22686,0.7746666666666667
22368,0.31
22375,0.1375
22703,0.705215325873571
22733,0.2
22417,0.63
22837,0.43
22838,0.705215325873571
22437,0.52
22753,0.0
22439,0.49
17051,0.48
17064,0.12
17070,0.2
16812,0.575
16833,0.15
16840,0.19
16564,0.07
16571,0.11
16606,0.47
16619,0.33
16630,0.2561000244668176
16950,0.705215325873571
16951,0.27
16640,0.435
16649,0.22
16651,0.2352335979844635
16970,0.32
17657,0.28
17660,0.34
17669,0.35
17675,0.45333333333333337
17339,0.3925
17346,0.27
17352,0.04
17688,0.05
17366,0.32
17782,0.08
17383,0.12
17455,0.46
17456,0.37
17766,0.33
17769,0.11
17168,0.06
17169,0.705215325873571
17480,0.15
17491,0.56
17522,0.5767043453850454
17555,0.01
17245,0.24333333333333332
17247,0.1
17252,0.08
17256,0.23
17572,0.5226995435210133
35725,0.24
35737,0.5
36029,0.4215
36039,0.35
35753,0.7421779956201822
35754,0.28
35756,0.17
35778,0.11
35461,0.22
35467,0.23
35807,0.68
35511,0.35
35516,0.5767043453850454
35827,0.51
35829,0.705215325873571
35521,0.23199999999999998
35846,0.7421779956201822
35847,0.45
35552,0.21
35866,0.66
36549,0.33
36597,0.5226995435210133
36261,0.2352335979844635
36263,0.4966666666666667
36267,0.21
36682,0.46
36297,0.36
36600,0.16
36601,0.38
36614,0.19
36616,0.03
36301,0.3975
36635,0.1
36637,0.15
36328,0.13
36652,0.45
36655,0.21
36341,0.41198809523809515
36352,0.37
36356,0.06
36674,0.25
36070,0.4
36078,0.4
36388,0.705215325873571
36092,0.2
36106,0.165
36107,0.51
36127,0.705215325873571
36444,0.12
36178,0.17
36181,0.36
43659,0.35
44288,0.4183333333333333
44291,0.41
44617,0.588
50124,0.25
50135,0.5767043453850454
50140,0.33
54292,0.11
54624,0.06
54930,0.45
55250,0.38
55253,0.4075
55588,0.09
55891,0.335
51073,0.46399999999999997
51082,0.16
51398,0.705215325873571
51416,0.27
51725,0.5767043453850454
51742,0.25
53021,0.22
53029,0.64
53344,0.095
53671,0.2561000244668176
54305,0.31
54309,0.6166666666666667
54319,0.625
54631,0.34
54640,0.47
54645,0.705215325873571
60375,0.05
60387,0.59
60389,0.7421779956201822
60695,0.46
56238,0.48
56557,0.25666666666666665
56565,0.13
56567,0.32
56570,0.52
56884,0.7421779956201822
57201,0.24
57843,0.7421779956201822
58163,0.2
58472,0.44
58488,0.4566666666666667
58799,0.5767043453850454
58800,0.27
59431,0.43
59753,0.15
59764,0.51
59770,0.0
60079,0.505
60410,0.43
60727,0.34
61038,0.18
61042,0.37
61050,0.4433333333333333
56584,0.27666666666666667
56902,0.16
57851,0.44
58173,0.74
58817,0.5914285714285714
58823,0.12
59134,0.705215325873571
59137,0.2561000244668176
59140,0.17666666666666664
59470,0.66
59777,0.7421779956201822
59787,0.38
60092,0.03
61586,0.21
62551,0.15
63175,0.3
63184,0.05
63190,0.07
63509,0.14
63511,0.705215325873571
63815,0.565
63822,0.34
64138,0.2352335979844635
64144,0.33
64459,0.01
65102,0.17
65107,0.53
65109,0.1275
65742,0.26
65745,0.32
65753,0.08
66059,0.69
66065,0.19
61594,0.48
61610,0.45
61611,0.13
61612,0.08
61913,0.705215325873571
61918,0.43
63210,0.55
63212,0.47
63522,0.33
64159,0.63
64166,0.48
64479,0.18
65115,0.705215325873571
65453,0.5767043453850454
65755,0.045
75559,0.39333333333333337
75565,0.425
71417,0.41
71427,0.32
71739,0.49
72071,0.11
72703,0.705215325873571
73023,0.01
73033,0.26
73338,0.76
73344,0.51
73348,0.03
73661,0.38
73664,0.27
73986,0.29
74311,0.3
74941,0.53
75258,0.28
75259,0.5767043453850454
75262,0.57
75910,0.705
71755,0.45
1741,0.45666666666666667
1457,0.0
1768,0.5767043453850454
1474,0.605
1814,0.335
1828,0.5226995435210133
1832,0.44
1859,0.27
2500,0.5233333333333333
2186,0.55
2194,0.39
2208,0.34
2217,0.2352335979844635
2544,0.6
2546,0.37
2563,0.285
2677,0.15
11124,0.71
11447,0.45
11459,0.63
11160,0.38
11168,0.2366666666666667
11180,0.3475
11199,0.36
10883,0.29
10896,0.34
10919,0.34
11224,0.22666666666666668
10934,0.27
11241,0.2561000244668176
10944,0.2561000244668176
11267,0.14
11272,0.174
11274,0.41666666666666663
10970,0.11
11640,0.59
11948,0.45
11659,0.5
11964,0.24
11969,0.5
11661,0.5767043453850454
11670,0.45
11679,0.34
11986,0.435
11680,0.705215325873571
12011,0.41
12016,0.63
11721,0.23
12026,0.38
40280,0.77
40285,0.23
40292,0.41
39981,0.54
45590,0.2561000244668176
40785,0.48
41107,0.22
41750,0.13
42075,0.26
42389,0.44
42714,0.4
42715,0.3733333333333333
43345,0.25
43350,0.35
43665,0.32
43668,0.365
43675,0.12
44306,0.3266666666666667
44322,0.56
44631,0.705215325873571
44648,0.04
45283,0.08
45609,0.41
45611,0.13
45621,0.2
40805,0.705215325873571
42089,0.16
42405,0.28
42417,0.5666666666666667
42418,0.42
42736,0.66
42737,0.16
43042,0.5767043453850454
43697,0.5533333333333333
44006,0.29
44009,0.0825
44015,0.23
44018,0.23
47166,0.57
47168,0.66
47172,0.2
47487,0.5226995435210133
47490,0.2
47493,0.47
47811,0.24
48467,0.705215325873571
48472,0.45333333333333337
48799,0.1475
48804,0.555
49766,0.425
49767,0.15
50406,0.16
50408,0.09
50742,0.19
46205,0.18
46209,0.25
46538,0.13
46542,0.7421779956201822
46853,0.705215325873571
46854,0.46
25413,0.31
16075,0.705215325873571
16426,0.545
16437,0.77
16518,0.17
16520,0.705215325873571
16532,0.4
16533,0.49
16441,0.09
16149,0.2
16151,0.11
16476,0.4833333333333333
16492,0.1806666666666667
16197,0.27
16510,0.6733333333333333
16206,0.7421779956201822
16208,0.21
16215,0.1
15908,0.08
16218,0.515
16232,0.09
16238,0.03
16254,0.01
15938,0.3
15946,0.7
15963,0.32973015873015876
15976,0.5767043453850454
16287,0.705215325873571
16297,0.415
15984,0.2561000244668176
16300,0.026666666666666665
15998,0.62
16000,0.3
16329,0.5683333333333332
16333,0.5226995435210133
16019,0.24
16339,0.41
16341,0.395
16342,0.4133333333333333
16665,0.11
16987,0.21
16690,0.2561000244668176
16998,0.705215325873571
17014,0.7421779956201822
17028,0.19
16726,0.55
25883,0.06
25888,0.23
25618,0.23
25622,0.395
25624,0.23
25935,0.15
25642,0.6659999999999999
25649,0.5767043453850454
25663,0.27
25667,0.25
25361,0.73
25366,0.48
25368,0.7421779956201822
25374,0.705215325873571
25681,0.08
25703,0.08
25715,0.17
25406,0.37
43200,0.07
43516,0.26
43519,0.76
43828,0.14
51829,0.7421779956201822
51831,0.385
52154,0.18
52804,0.11
53123,0.22
53778,0.49
53779,0.45
54095,0.3
54728,0.33166666666666667
54736,0.7421779956201822
54744,0.18
55381,0.58
51209,0.19
51523,0.2561000244668176
51525,0.2
51535,0.03
52193,0.2352335979844635
52498,0.2561000244668176
52503,0.72
52506,0.02
52507,0.01
53143,0.2681190476190476
53153,0.52
53466,0.28
53473,0.45
53798,0.0
54117,0.3466666666666666
54433,0.2
54438,0.85
55071,0.65
50890,0.36
50893,0.17
50905,0.02
51230,0.44
51545,0.46
51870,0.165
52202,0.09
52518,0.43
52532,0.445
52533,0.07
52536,0.3
52859,0.08
53165,0.67
53489,0.28
53495,0.2561000244668176
53502,0.28
54133,0.42
54456,0.7421779956201822
54462,0.02
54464,0.42
54773,0.61
54776,0.5226995435210133
54780,0.2561000244668176
54787,0.0
55092,0.5033333333333334
55095,0.4866666666666667
55108,0.23
55416,0.09
55427,0.39
55745,0.29
50929,0.6533333333333334
51562,0.34
51570,0.2
51575,0.5767043453850454
51580,0.04
51894,0.24
57457,0.38
57780,0.27
58108,0.6466666666666666
58745,0.285
58748,0.645
59384,0.475
59691,0.58
60024,0.04
60658,0.59
60660,0.79
60972,0.33
60975,0.21
56205,0.272
56512,0.52
56513,0.56
56521,0.45
56527,0.14
56529,0.09
56832,0.075
57152,0.29
57166,0.65
58116,0.49
58117,0.14
58445,0.6153571428571428
58756,0.43
58770,0.19
59394,0.345
59400,0.4433333333333333
60038,0.33
60048,0.58
60049,0.14
60673,0.65
60678,0.13
60689,0.26
56213,0.65
56861,0.2561000244668176
56868,0.17
57500,0.23
57501,0.56
57812,0.05
57817,0.47
58771,0.07
58781,0.2
58783,0.22
59099,0.47
59430,0.08
59737,0.44
65805,0.7725
70506,0.57
70509,0.29
70818,0.32
70824,0.07
70828,0.32
71134,0.5767043453850454
71139,0.5767043453850454
71148,0.6
66361,0.59
66364,0.38666666666666666
66372,0.45
66683,0.1
66685,0.36
67013,0.28
52221,0.35
52542,0.7
52863,0.87
53515,0.705215325873571
63326,0.43
63332,0.18
63641,0.51
63648,0.17
63957,0.4
63962,0.32
63963,0.705215325873571
64275,0.44
64284,0.26
64929,0.09
65241,0.4866666666666667
65243,0.3
65249,0.0
65557,0.63
65560,0.445
65875,0.2561000244668176
65888,0.7421779956201822
61430,0.055
62058,0.22
62062,0.53
62065,0.4466666666666667
62379,0.51
62392,0.31
62694,0.32
63350,0.37
63658,0.05
63984,0.5
64938,0.17
64945,0.32
64951,0.755
61755,0.49
61761,0.23
61769,0.12
62397,0.7
62725,0.44
63052,0.4
63363,0.34
64007,0.0
64635,0.03
64970,0.18
65288,0.3
65917,0.6
61135,0.13
61145,0.79
61457,0.27
61470,0.705215325873571
61777,0.705215325873571
61780,0.33
61788,0.47100000000000003
62103,0.22
48958,0.37
49280,0.455
49284,0.04
49289,0.415
49295,0.24
50253,0.46
45717,0.2561000244668176
45726,0.3
46050,0.61
46364,0.18
46377,0.05
47341,0.18
47342,0.46833333333333327
47674,0.2561000244668176
47679,0.04
56271,0.48
56273,0.56
56595,0.36
56920,0.07
56923,0.16
56925,0.495
57247,0.425
57551,0.46
57568,0.7
57569,0.34
57887,0.7421779956201822
58206,0.42
58833,0.77
59161,0.14
59166,0.16
59799,0.11
59800,0.24
59810,0.07
60440,0.2561000244668176
60443,0.22
60444,0.16
60450,0.06
60751,0.5767043453850454
60763,0.13
55972,0.17
55980,0.705215325873571
56293,0.4
56300,0.2561000244668176
56611,0.22
56622,0.705215325873571
56945,0.54
57253,0.21
57578,0.2533333333333333
58214,0.34666666666666673
58219,0.4525
58540,0.28
58855,0.24
59177,0.35
59190,0.14
59823,0.76
59827,0.63
60130,0.7421779956201822
60133,0.35
60454,0.23
60776,0.1825
60783,0.5008333333333332
60785,0.42
56329,0.75
56641,0.48
56969,0.15
57287,0.14
20892,0.51
20895,0.33
20603,0.63
20604,0.3525
20610,0.62
20617,0.7421779956201822
20900,0.08
20901,0.18
20906,0.21
20911,0.03
20641,0.15
20643,0.06
20352,0.33
20360,0.21583333333333335
20366,0.2
20376,0.08
20680,0.07
20686,0.27
20688,0.47
20700,0.5566666666666668
20702,0.3
20705,0.6
20410,0.05
20737,0.5775
20434,0.42
20743,0.64
20757,0.36
21082,0.705215325873571
21430,0.44666666666666666
21447,0.72
21133,0.69
30037,0.32
30355,0.55
30053,0.33
30062,0.36
29759,0.07
29765,0.475
30106,0.65
29810,0.15
29814,0.475
29815,0.41
30137,0.11
29837,0.705215325873571
30145,0.4
29842,0.705215325873571
29848,0.41
30164,0.28
30183,0.3
30185,0.6325
30192,0.705215325873571
30193,0.585
29893,0.3483333333333334
29895,0.21
30199,0.39
30523,0.515
30532,0.43
30845,0.24
30854,0.52
30860,0.22
30878,0.46
30883,0.48
30884,0.33
30891,0.22
12035,0.36
12039,0.68
11748,0.29
11750,0.28
11752,0.46
12049,0.49
12055,0.5226995435210133
11764,0.17666666666666664
12064,0.375
12097,0.7421779956201822
11514,0.12
11515,0.42
11524,0.4
11537,0.45
11850,0.38
11543,0.14
11561,0.705215325873571
11574,0.7421779956201822
11579,0.38
11890,0.705215325873571
11591,0.35
11595,0.17
11907,0.7
11909,0.15
11613,0.18
11927,0.6816666666666665
11939,0.15
12589,0.49
12295,0.48
21577,0.17
21159,0.2766666666666666
21160,0.2561000244668176
21161,0.365
21483,0.11
21490,0.18
21196,0.41
21509,0.3
21519,0.34
21528,0.03
21539,0.11
21543,0.5767043453850454
21552,0.7421779956201822
21242,0.16
20968,0.19
21293,0.6483333333333334
20993,0.265
21302,0.49
21306,0.22
21009,0.26
21328,0.705215325873571
21034,0.74
21351,0.65
21355,0.23
21038,0.37
21068,0.28
21070,0.73775
21717,0.63
41323,0.5226995435210133
41336,0.22
41651,0.84
41963,0.42
41973,0.3133333333333333
43245,0.29
43569,0.48
43887,0.285
44220,0.02
44852,0.62
44855,0.2561000244668176
44866,0.35
45188,0.35
45523,0.0
40693,0.5226995435210133
40698,0.17
54156,0.7421779956201822
54475,0.17
54478,0.14
54791,0.3133333333333333
54792,0.25
54794,0.705215325873571
55128,0.705215325873571
55443,0.4
55765,0.25
50950,0.47
51257,0.17
51262,0.62
51269,0.25
51270,0.3925
51585,0.7133333333333333
51586,0.47
51590,0.14
51593,0.5666666666666667
51913,0.705215325873571
51926,0.14
52240,0.7421779956201822
52245,0.2561000244668176
52251,0.5883333333333334
52564,0.77
52571,0.02
52880,0.63
52884,0.12
52891,0.12
53215,0.45
53536,0.44
53860,0.24
54172,0.508
54180,0.54
54492,0.3933333333333333
54502,0.4
55138,0.65
55148,0.5767043453850454
55455,0.66
55462,0.56
55468,0.08
55779,0.11
50964,0.5767043453850454
51291,0.09
51605,0.18
51607,0.05
51618,0.7421779956201822
51932,0.705215325873571
52586,0.14
52588,0.705215325873571
52593,0.22
52906,0.7421779956201822
53545,0.54
53555,0.41
